greV,greQ,greA,cgpa,toeflScore,internExp,confPubs,journalPubs,researchExp,industryExp,university
144.6808511,161.7021277,4,7.6,114,0,0,0,0,0,Georgia Institute of Technology
146.8085106,155.3191489,4,7.9,109,0,0,0,0,0,Georgia Institute of Technology
136.1702128,170.212766,4,8.5,110,0,0,0,0,0,Georgia Institute of Technology
157,165,4.5,8.32,110,0,0,0,0,0,Georgia Institute of Technology
130,153.1914894,3.5,7.5,108,0,0,0,0,0,Georgia Institute of Technology
154,164,4,9.603,104,0,0,0,0,0,Georgia Institute of Technology
130,168.0851064,4,8.3,115,0,0,0,0,0,Georgia Institute of Technology
164,170,4,8.64,113,0,0,0,0,0,Georgia Institute of Technology
148.9361702,168.0851064,4.5,8,107,0,0,0,0,0,Georgia Institute of Technology
136.1702128,168.0851064,4.5,7.51,115,0,0,0,0,0,Georgia Institute of Technology
138.2978723,163.8297872,4,7,111,0,0,0,0,0,Georgia Institute of Technology
138.2978723,170.212766,4,9.8,116,0,0,0,0,0,Georgia Institute of Technology
136.1702128,165.9574468,4,8.83,113,0,0,0,0,0,Georgia Institute of Technology
157,170,4,9.94,102,0,0,0,0,0,Georgia Institute of Technology
144.6808511,170.212766,5,7.057,116,0,0,0,0,0,Georgia Institute of Technology
152,170,3.5,8.1,110,0,1,1,18,24,Georgia Institute of Technology
153.1914894,170.212766,5,8.5,116,0,0,0,0,0,Georgia Institute of Technology
140.4255319,168.0851064,4,6.3,111,0,0,0,0,0,Georgia Institute of Technology
142.5531915,170.212766,4.5,7.454,113,0,0,0,0,0,Georgia Institute of Technology
152,165,3.5,8.619,101,0,0,0,0,0,George Mason University
144,159,3.5,7,107,0,0,0,0,0,George Mason University
130,161.7021277,3,8.86,89,0,0,0,0,0,George Mason University
148,164,3,7.71,106,0,0,0,0,0,George Mason University
130,157.4468085,5,6.7,113,0,0,0,0,0,George Mason University
148,158,3,6.7,94,0,0,0,0,0,George Mason University
130,170.212766,3,6.74,97,0,0,0,0,0,George Mason University
136.1702128,148.9361702,3.5,5.9,104,0,0,0,0,0,George Mason University
130,151.0638298,3.5,6.2,108,0,0,0,0,0,George Mason University
140.4255319,165.9574468,4,6.9,111,0,0,0,0,0,George Mason University
130,170.212766,4,6.8,104,0,0,0,0,0,George Mason University
150,167,4,7.334,106,0,0,0,0,47,George Mason University
148.9361702,170.212766,4,6.4,107,0,0,0,0,0,George Mason University
130,168.0851064,3.5,5.3,102,0,0,0,0,0,George Mason University
130,163.8297872,3,7.587,99,0,0,0,0,0,George Mason University
134.0425532,157.4468085,4.5,6.4,107,0,0,0,0,0,George Mason University
130,165.9574468,4,7.8,107,0,0,0,0,0,George Mason University
130,151.0638298,3.5,5.5,97,0,0,0,0,0,George Mason University
153,164,4,7.5,102,0,3,0,24,0,George Mason University
144.6808511,170.212766,5,6.74,116,0,0,0,0,0,George Mason University
130,163.8297872,4,6.8,113,0,0,0,0,0,George Mason University
146,160,3.5,8.02,100,0,0,0,0,0,George Mason University
150,161,4.5,6.22,104,0,0,0,0,0,George Mason University
141,162,3,6.7,92,0,0,0,0,16,George Mason University
130,170.212766,3,7.86,100,0,0,0,0,0,George Mason University
141,157,3,7,92,0,0,0,0,0,George Mason University
131.9148936,153.1914894,3.5,8.05,108,0,0,0,0,0,George Mason University
130,153.1914894,3.5,7.4,100,0,0,0,0,0,George Mason University
148,150,4,7.7,104,0,0,0,0,0,George Mason University
130,168.0851064,3.5,5.6,105,0,0,0,0,0,George Mason University
150,159,3,6.077,102,0,0,0,0,12,George Mason University
144.6808511,164,3,7.6,96,0,0,0,0,0,George Mason University
130,153.1914894,3.5,6.43,93,0,0,0,0,0,George Mason University
151,157,4,7.1,104,0,0,0,0,0,George Mason University
130,170.212766,4,5.738,100,0,0,0,0,0,George Mason University
130,163.8297872,3,6.3,101,0,0,0,0,0,George Mason University
130,153.1914894,3,6.2,96,0,0,0,0,0,George Mason University
145,155,3.5,7.1,100,0,0,0,0,0,George Mason University
145,168,2.5,8,87,0,0,0,0,0,George Mason University
148,164,3,8.16,112,0,0,0,0,0,George Mason University
150,165,4,6.3,112,0,0,0,0,0,George Mason University
130,164,3.5,6.5,99,0,0,0,0,0,George Mason University
130,165.9574468,3,6.38,95,0,0,0,0,0,George Mason University
130,157.4468085,3.5,8.2,107,0,0,0,0,0,George Mason University
130,157.4468085,3.5,7.058,92,0,0,0,0,0,George Mason University
130,165.9574468,3,7.4,92,0,0,0,0,0,George Mason University
130,165.9574468,3.5,6.5,99,0,0,0,0,0,George Mason University
130,148.9361702,3.5,6.7,107,0,0,0,0,0,George Mason University
130,170.212766,3.5,8.9,107,0,0,0,0,0,George Mason University
130,161.7021277,3,8.7,97,0,0,0,0,0,George Mason University
130,157.4468085,3,5.8,106,0,0,0,0,0,George Mason University
153,161,4,8.2,112,0,0,0,0,0,George Mason University
130,170.212766,3.5,6.62,108,0,0,0,0,0,George Mason University
149,159,3,6.6,102,0,0,0,0,0,George Mason University
130,159.5744681,2.5,7.28,107,0,0,0,0,0,George Mason University
144,155,3.5,5.8,97,0,0,0,0,0,George Mason University
152,166,4,6.2,105,0,0,0,0,0,George Mason University
130,155.3191489,3.5,6.4,107,0,0,0,0,0,George Mason University
130,153.1914894,2.5,5.8,107,0,0,0,0,0,George Mason University
130,164,3,7.32,89,0,0,0,0,0,George Mason University
130,155.3191489,4,7.57,105,0,0,0,0,0,George Mason University
130,157.4468085,3.5,7.3,99,0,0,0,0,0,George Mason University
130,163.8297872,3.5,7,109,0,0,0,0,0,George Mason University
149,160,3,7.23,102,0,0,0,0,54,George Mason University
150,164,3.5,6.8,105,0,0,0,0,0,George Mason University
130,165.9574468,3.5,6.2,104,0,0,0,0,0,George Mason University
151,154,3.5,5.3,107,0,0,0,0,0,George Mason University
130,159.5744681,4,7.4,110,0,0,0,0,0,George Mason University
151,155,3,5.5,105,0,0,0,0,0,George Mason University
130,148.9361702,3,7.5,102,0,0,0,0,0,George Mason University
160,163,3.5,5.8,108,0,1,0,17,33,George Mason University
149,150,2.5,6.32,105,0,0,0,0,0,George Mason University
130,155.3191489,2.5,6.131,86,0,0,0,0,0,George Mason University
156,164,4,5.657,110,0,0,0,0,0,George Mason University
130,159.5744681,2.5,7.6,88,0,0,0,0,0,George Mason University
130,168.0851064,3.5,5.85,106,0,0,0,0,0,George Mason University
150,162,3.5,8.43,98,0,0,0,0,0,George Mason University
130,157.4468085,5,7.24,104,0,0,0,0,0,George Mason University
146,157,4,6.4,94,0,0,0,0,50,George Mason University
144,155,3.5,7.7,96,0,0,0,0,0,George Mason University
130,163.8297872,3.5,6.3,96,0,0,0,0,0,George Mason University
162,162,3,7.85,107,0,0,0,0,0,George Mason University
149,156,3.5,6.02,99,0,0,0,0,0,George Mason University
130,159.5744681,3.5,6.4,96,0,0,0,0,0,George Mason University
151,149,3,6.5,100,0,0,0,0,0,George Mason University
162,161,3,6.715,112,0,0,0,0,0,George Mason University
130,170.212766,2.5,6.9,96,0,0,0,0,0,George Mason University
158,163,3.5,9.375,103,0,0,0,0,0,George Mason University
161,159,3,7.95,108,0,0,0,0,0,George Mason University
130,170.212766,3,8.3,100,0,0,0,0,0,George Mason University
151.0638298,170.212766,4,5.85,116,1,0,0,10,16,George Mason University
148,160,3.5,5.3,107,0,0,0,0,0,George Mason University
130,161.7021277,3.5,6.8,98,0,0,0,0,0,George Mason University
130,155.3191489,3,7.3,102,0,0,0,0,0,George Mason University
130,168.0851064,3,5.78,102,0,0,0,0,0,George Mason University
130,155.3191489,4,5.72,102,0,0,0,0,0,George Mason University
131.9148936,168.0851064,3,7.89,104,0,0,0,0,0,George Mason University
130,155.3191489,3,6.866,94,0,0,0,0,0,George Mason University
140.4255319,155.3191489,5,6.827,107,0,0,0,0,0,George Mason University
155,158,3,6.3,106,0,0,0,0,0,George Mason University
156,166,3.5,6.3,111,0,0,0,0,0,George Mason University
130,151.0638298,2.5,5.64,88,0,0,0,0,0,George Mason University
130,157.4468085,4,6.6,107,0,0,0,0,0,George Mason University
130,170.212766,3.5,5.338,100,0,0,0,0,0,George Mason University
130,170.212766,3.5,8.2,97,0,0,0,0,0,George Mason University
144,159,3.5,7.441,95,0,0,0,0,0,George Mason University
130,163.8297872,3.5,7,98,0,0,0,0,0,George Mason University
130,164,3,7.01,89,0,0,0,0,0,George Mason University
146,161,3.5,6.753,99,0,0,0,0,36,George Mason University
130,157.4468085,3,6.3,107,0,0,0,0,0,George Mason University
146,158,3.5,8.3,107,0,0,0,0,0,George Mason University
143,157,3,7.5,107,0,0,0,0,0,George Mason University
145,164,3.5,7.7,107,0,0,0,0,0,George Mason University
152,163,3,6.2,95,0,0,0,0,0,George Mason University
155,161,3.5,6.3,108,0,0,0,0,0,George Mason University
159,166,4,8.67,116,6,0,0,0,25,George Mason University
130,151.0638298,3,7.2,97,0,0,0,0,0,George Mason University
146,160,2.5,7.44,90,0,0,0,0,0,George Mason University
149,163,3.5,6.8,106,0,0,0,0,24,George Mason University
130,161.7021277,3,5.9,101,0,0,0,0,0,George Mason University
130,170.212766,3,8.8,105,0,0,0,0,0,George Mason University
130,159.5744681,3.5,7.066,110,0,0,0,0,0,George Mason University
130,170.212766,4.5,5.5,107,0,0,0,0,0,George Mason University
130,170.212766,3,6.1,94,0,0,0,0,0,George Mason University
130,168.0851064,3,7,104,0,0,0,0,0,George Mason University
138,152,4,6.7,95,0,0,0,0,0,George Mason University
148,160,3,7.4,107,0,0,0,0,0,George Mason University
130,165.9574468,3.5,7.5,96,0,0,0,0,0,George Mason University
130,164,3.5,5.9,104,0,0,0,0,0,George Mason University
152,161,4,6.88,108,5,0,0,0,20,George Mason University
130,163.8297872,3.5,6.9,100,0,0,0,0,0,George Mason University
154,164,4,9.3376,108,0,0,0,0,0,George Mason University
145,158,3.5,6.656,93,0,0,0,0,0,George Mason University
130,151.0638298,4,6.7,109,0,0,0,0,0,George Mason University
146,158,4,6.048,107,0,0,0,0,0,George Mason University
130,164,3,8,98,0,0,0,0,0,George Mason University
141,167,2.5,6.78,86,0,0,0,0,0,George Mason University
144,165,3,7.75,107,0,0,0,0,0,George Mason University
130,170.212766,2.5,6.2,102,0,0,0,0,0,George Mason University
150,159,2.5,6.35,95,0,0,0,0,39,George Mason University
147,163,3,6.2,99,0,0,0,0,0,George Mason University
130,165.9574468,3.5,7.3,110,0,0,0,0,0,George Mason University
130,161.7021277,3,6.7,95,0,0,0,0,0,George Mason University
130,170.212766,3.5,6.3,97,0,0,0,0,0,George Mason University
130,170.212766,3,6.8,100,0,0,0,0,0,George Mason University
151,164,3,7.1,101,0,0,0,0,0,George Mason University
130,170.212766,3.5,5.8,108,0,0,0,0,0,George Mason University
153,149,3.5,6.3,110,0,0,0,0,0,George Mason University
130,170.212766,4,6.78,89,0,0,0,0,0,George Mason University
130,165.9574468,4,6.2,107,0,0,0,0,0,George Mason University
158,155,3.5,6.749,103,0,0,0,0,0,George Mason University
130,161.7021277,3,7.5,100,0,0,0,0,0,George Mason University
144.6808511,161.7021277,4,10,110,0,0,0,0,0,George Mason University
130,170.212766,3,7.455,115,0,0,0,0,0,George Mason University
130,148.9361702,3,6.9,108,0,0,0,0,0,George Mason University
130,165.9574468,3,6.284,106,0,0,0,0,0,George Mason University
138.2978723,159.5744681,4,7.2,110,0,0,0,0,0,George Mason University
145,160,3.5,6.5,96,0,0,0,0,0,George Mason University
130,164,3.5,6.7,98,0,0,0,0,0,George Mason University
155,156,3.5,7.94,110,0,0,0,0,0,George Mason University
131.9148936,170.212766,4.5,8.4,109,0,0,0,0,0,George Mason University
145,158,3,5.6,107,0,0,0,0,0,George Mason University
149,158,2.5,8,107,0,0,0,0,0,George Mason University
151,161,3.5,7,97,0,0,0,0,0,George Mason University
130,168.0851064,3,6.809,100,0,0,0,0,0,George Mason University
130,161.7021277,3,6.6,101,0,0,0,0,0,George Mason University
155,163,3.5,5.74,103,0,0,0,0,0,George Mason University
142.5531915,164,4,5.8,105,0,0,0,0,0,George Mason University
152,158,3,6.2,100,0,0,0,0,0,George Mason University
130,168.0851064,3.5,6,107,0,0,0,0,0,George Mason University
130,153.1914894,3,6.9,106,0,0,0,0,0,George Mason University
130,170.212766,3,7,100,0,0,0,0,0,George Mason University
130,170.212766,3.5,7.41,106,0,0,0,0,0,George Mason University
130,161.7021277,4,5.7,106,0,0,0,0,0,George Mason University
130,155.3191489,3.5,6.3,101,0,0,0,0,0,George Mason University
150,160,3,7.792,102,0,0,0,0,0,George Mason University
139,156,3,6.7,93,0,0,0,0,0,George Mason University
150,152,3,9.675,93,0,0,0,0,0,George Mason University
151,162,3.5,6.025,106,0,0,0,0,58,George Mason University
130,148.9361702,3.5,5.8,106,0,0,0,0,0,George Mason University
130,153.1914894,3,6.9,100,0,0,0,0,0,George Mason University
138,156,3.5,6.6,92,0,0,0,0,0,George Mason University
130,164,3.5,6.6,97,0,0,0,0,0,George Mason University
130,168.0851064,3.5,6.8,94,0,0,0,0,0,George Mason University
130,161.7021277,4,6.0084,98,0,0,0,0,0,George Mason University
130,159.5744681,3,6.242,94,0,0,0,0,0,George Mason University
130,163.8297872,3.5,7.023,106,0,0,0,0,0,George Mason University
151,162,3.5,5.7,98,2,0,2,0,0,George Mason University
150,157,3,8.35,95,0,0,0,0,0,George Mason University
146,159,3,6.5,89,0,0,0,0,24,George Mason University
130,159.5744681,3,5.9,90,0,0,0,0,0,George Mason University
143,157,4,6.3,100,0,0,0,0,0,George Mason University
149,158,2,6.345,90,0,0,0,0,0,George Mason University
150,152,3.5,6,98,0,0,0,0,0,George Mason University
148,157,3,6.1,102,0,0,0,0,0,George Mason University
130,148.9361702,3.5,5.8,107,0,0,0,0,0,George Mason University
150,157,3,6.9,104,0,0,0,0,0,George Mason University
154,157,4.5,8,115,0,0,0,0,0,George Mason University
130,170.212766,2.5,7,89,0,0,0,0,0,George Mason University
146,158,3,5.87,95,0,0,0,0,0,George Mason University
142,162,2,6.4,107,0,0,0,0,0,George Mason University
150,155,3,7.1,99,0,0,0,0,0,George Mason University
153,156,3,6.313,103,0,0,0,0,0,George Mason University
130,159.5744681,3,7.84,97,0,0,0,0,0,George Mason University
150,161,4,6.051,116,0,0,0,0,0,George Mason University
148,161,4,7.97,103,0,0,0,0,27,George Mason University
130,159.5744681,4,7.747,106,0,0,0,0,0,George Mason University
144,157,3.5,7.2,107,0,0,0,0,0,George Mason University
148,159,2.5,7.2,95,0,0,0,0,0,George Mason University
130,157.4468085,2.5,5.806,89,0,0,0,0,0,George Mason University
130,153.1914894,4,7.1,105,0,0,0,0,0,George Mason University
130,159.5744681,3,8.13,107,0,0,0,0,0,George Mason University
130,168.0851064,3.5,8.2,110,0,0,0,0,0,George Mason University
146,161,3,7.7,95,0,0,0,0,0,George Mason University
130,164,3,7,106,0,0,0,0,0,George Mason University
130,163.8297872,3,5.778,94,0,0,0,0,0,George Mason University
130,168.0851064,3,7.2,96,0,0,0,0,0,George Mason University
160,161,4,6.13,107,0,0,0,0,0,George Mason University
130,161.7021277,3.5,6,110,0,0,0,0,0,George Mason University
130,155.3191489,3,8.14,105,0,0,0,0,0,George Mason University
148,164,3.5,7.2,93,0,0,0,0,0,George Mason University
155,163,3.5,5.74,103,0,0,0,0,0,George Mason University
130,164,3,7.5,93,0,0,0,0,0,George Mason University
144,160,3,7.775,94,0,0,0,0,0,George Mason University
130,153.1914894,3.5,7.6,95,0,0,0,0,0,George Mason University
146,160,3.5,7.65,95,0,0,0,0,0,George Mason University
130,159.5744681,3,8.32,108,0,0,0,0,0,George Mason University
137,164,3.5,7.688,107,0,0,0,0,0,George Mason University
150,162,3.5,6.2,101,0,0,0,0,0,George Mason University
131.9148936,161.7021277,3,6.99,102,0,0,0,0,0,George Mason University
146,154,3,7.8,89,0,0,0,0,33,George Mason University
149,156,3.5,5.9,104,0,0,0,0,0,George Mason University
130,170.212766,3,6.592,97,0,0,0,0,0,George Mason University
130,165.9574468,3,7.8,107,0,0,0,0,0,George Mason University
144,160,3,7.7,107,0,0,0,0,0,George Mason University
130,153.1914894,3,6.7,97,0,0,0,0,0,George Mason University
138.2978723,168.0851064,3,5.8,106,0,0,0,0,0,George Mason University
143,154,4,5.75,107,0,0,0,0,0,George Mason University
146,158,3,5.93,105,0,0,0,0,0,George Mason University
148,156,3.5,6.3,100,0,0,0,0,24,George Mason University
130,165.9574468,3,5.6,93,0,0,0,0,0,George Mason University
130,163.8297872,3.5,6.3,96,0,0,0,0,0,George Mason University
153,150,3.5,6.8,92,0,0,0,0,29,George Mason University
141,160,3,8.5,95,0,0,0,0,0,George Mason University
130,161.7021277,2.5,7.8,93,0,0,0,0,0,George Mason University
148,153,3.5,7.7,106,0,0,0,0,0,George Mason University
130,151.0638298,2.5,6.127,103,0,0,0,0,0,George Mason University
130,155.3191489,3,6.3,103,0,0,0,0,0,George Mason University
147,154,3,6.4,95,0,0,0,0,0,George Mason University
152,157,3.5,5.607,97,0,0,0,0,0,George Mason University
146,161,3,6.9,92,0,0,0,0,0,George Mason University
130,159.5744681,2.5,7.5,93,0,0,0,0,0,George Mason University
136.1702128,157.4468085,3,7.9,108,0,0,0,0,0,George Mason University
150,166,4,7.905,100,0,0,0,0,0,George Mason University
154,166,3.5,7.8,107,0,0,0,0,0,George Mason University
148,162,2.5,7.73,99,0,0,0,0,0,George Mason University
145,162,3,6.67,106,0,0,0,0,0,George Mason University
130,165.9574468,2.5,6.049,96,0,0,0,0,0,George Mason University
130,159.5744681,3,8.37,91,0,0,0,0,0,George Mason University
130,163.8297872,3,6.15,95,0,0,0,0,0,George Mason University
130,153.1914894,3,7.573,97,0,0,0,0,0,George Mason University
130,163.8297872,3,6.3,100,0,0,0,0,0,George Mason University
130,165.9574468,4,7.3,103,0,0,0,0,0,George Mason University
149,163,3.5,7.83,111,6,0,0,0,12,George Mason University
130,157.4468085,3.5,6.2,110,0,0,0,0,0,George Mason University
130,161.7021277,3.5,5.9,107,0,0,0,0,0,George Mason University
150,163,3,7.95,107,10,0,0,0,20,George Mason University
130,159.5744681,3,7.967,98,0,0,0,0,0,George Mason University
130,163.8297872,4,7,108,0,0,0,0,0,George Mason University
163,165,3,7.065,115,0,0,0,0,0,George Mason University
130,153.1914894,3.5,6.227,104,0,0,0,0,0,George Mason University
130,157.4468085,4,5.9,97,0,0,0,0,0,George Mason University
130,168.0851064,2.5,7.32,107,0,0,0,0,0,George Mason University
130,155.3191489,3.5,7,105,0,0,0,0,0,George Mason University
130,168.0851064,3,8.2,93,0,0,0,0,0,George Mason University
130,170.212766,4,8.32,115,0,0,0,0,0,George Mason University
154,161,3.5,7.7,111,0,0,0,0,0,George Mason University
130,155.3191489,3,8.67,109,0,0,0,0,0,George Mason University
130,161.7021277,3.5,9.4,98,0,0,0,0,0,George Mason University
153,153,3,6.4,107,0,0,0,0,0,George Mason University
130,157.4468085,3,8.61,99,0,0,0,0,0,George Mason University
147,160,3.5,7.95,104,0,0,0,0,0,George Mason University
130,157.4468085,3,6.3,100,0,0,0,0,0,George Mason University
152,160,3.5,6.89,110,0,0,0,0,19,George Mason University
130,159.5744681,4,6.7,109,0,0,0,0,0,George Mason University
156,161,4,9.95,105,0,0,0,0,0,George Mason University
146,162,3,6.8,107,0,0,0,0,0,George Mason University
130,170.212766,4.5,6.7,104,0,0,0,0,0,George Mason University
153,159,3,7.4,105,0,0,0,0,0,George Mason University
159,155.3191489,3.5,8,96,0,0,0,0,0,George Mason University
130,163.8297872,3,7,100,0,0,0,0,0,George Mason University
130,163.8297872,3,7,102,0,0,0,0,0,George Mason University
130,157.4468085,4,7.1,107,0,0,0,0,0,George Mason University
130,168.0851064,3,7.95,114,0,0,0,0,0,George Mason University
151,161,3,6.5,93,0,0,0,0,0,George Mason University
156,161,4,6.8,99,0,0,0,0,0,George Mason University
156,161,4.5,7.3,113,0,0,0,0,0,George Mason University
130,165.9574468,3,6.2,106,0,0,0,0,0,George Mason University
145,156,4,6.2,90,0,0,0,0,0,George Mason University
130,159.5744681,3.5,6.5,94,0,0,0,0,0,George Mason University
130,148.9361702,3.5,6.2,110,0,0,0,0,0,George Mason University
130,157.4468085,3,6.8,97,0,0,0,0,0,George Mason University
143,157,3,7.5,107,0,0,0,0,0,George Mason University
130,159.5744681,3.5,7,103,0,0,0,0,0,George Mason University
130,155.3191489,3,7.6,102,0,0,0,0,0,George Mason University
150,162,3.5,7.74,102,0,0,0,0,0,George Mason University
130,151.0638298,4,6.8,107,0,0,0,0,0,George Mason University
145,160,3,7.6,99,0,0,0,0,0,George Mason University
130,168.0851064,3.5,6.4,107,0,0,0,0,0,George Mason University
142,160,3,8.8,107,0,0,0,0,0,George Mason University
130,159.5744681,3,7.5,106,0,0,0,0,0,George Mason University
146,155,3.5,5.5,97,0,0,0,0,0,George Mason University
